SessionKey,x,y,stage,measure_id,CurrentLocation,proceed,tooltip,url
2017R1,20,4,first_reading_house,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,4,third_reading_house,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,4,first_reading_senate,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,4,third_reading_senate,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,4,officer_signatures,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,4,governor_signature,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,4,chapter,HB5014,Chapter Number Assigned,TRUE,<strong>HB5014</strong><p>Appropriates moneys from General Fund to<br/>Commission on Judicial Fitness and Disability for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5014
2017R1,20,5,first_reading_house,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,5,third_reading_house,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,5,first_reading_senate,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,5,third_reading_senate,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,5,officer_signatures,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,5,governor_signature,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,5,chapter,HB5015,Chapter Number Assigned,TRUE,<strong>HB5015</strong><p>Appropriates moneys from General Fund to<br/>Department of Justice for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5015
2017R1,20,6,first_reading_house,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,6,third_reading_house,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,6,first_reading_senate,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,6,third_reading_senate,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,6,officer_signatures,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,6,governor_signature,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,6,chapter,HB5016,Chapter Number Assigned,TRUE,<strong>HB5016</strong><p>Appropriates moneys from General Fund to Bureau of<br/>Labor and Industries for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5016
2017R1,20,7,first_reading_house,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,7,third_reading_house,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,7,first_reading_senate,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,7,third_reading_senate,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,7,officer_signatures,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,7,governor_signature,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,7,chapter,HB5017,Chapter Number Assigned,TRUE,"<strong>HB5017</strong><p>Appropriates moneys from General Fund to<br/>Legislative Administration Committee, Legislative<br/>Assembly, Legislative Counsel Committee,<br/>Legislative Fiscal Officer, Legislative Revenue<br/>Officer, Commission on Indian Services and<br/>Legislative Policy and Research Committee for<br/>biennial expenses.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5017
2017R1,20,8,first_reading_house,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,8,third_reading_house,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,8,first_reading_senate,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,8,third_reading_senate,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,8,officer_signatures,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,8,governor_signature,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,8,chapter,HB5018,Chapter Number Assigned,TRUE,<strong>HB5018</strong><p>Appropriates moneys from General Fund to State<br/>Library for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5018
2017R1,20,9,first_reading_house,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,9,third_reading_house,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,9,first_reading_senate,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,9,third_reading_senate,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,9,officer_signatures,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,9,governor_signature,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,9,chapter,HB5019,Chapter Number Assigned,TRUE,"<strong>HB5019</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Liquor Control<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5019
2017R1,20,10,first_reading_house,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,10,third_reading_house,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,10,first_reading_senate,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,10,third_reading_senate,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,10,officer_signatures,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,10,governor_signature,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,10,chapter,HB5020,Chapter Number Assigned,TRUE,<strong>HB5020</strong><p>Modifies projects for which issuance of certain<br/>general obligation bonds and revenue bonds is<br/>authorized for 2015-2017 biennium.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5020
2017R1,20,11,first_reading_house,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,11,third_reading_house,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,11,first_reading_senate,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,11,third_reading_senate,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,11,officer_signatures,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,11,governor_signature,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,11,chapter,HB5021,Chapter Number Assigned,TRUE,<strong>HB5021</strong><p>Appropriates moneys from General Fund to Long Term<br/>Care Ombudsman for biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5021
2017R1,20,12,first_reading_house,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,12,third_reading_house,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,12,first_reading_senate,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,12,third_reading_senate,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,12,officer_signatures,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,12,governor_signature,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,12,chapter,HB5022,Chapter Number Assigned,TRUE,"<strong>HB5022</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Marine Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5022
2017R1,20,13,first_reading_house,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,13,third_reading_house,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,13,first_reading_senate,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,13,third_reading_senate,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,13,officer_signatures,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,13,governor_signature,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,13,chapter,HB5023,Chapter Number Assigned,TRUE,"<strong>HB5023</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon Medical Board.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5023
2017R1,20,14,first_reading_house,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,14,third_reading_house,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,14,first_reading_senate,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,14,third_reading_senate,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,14,officer_signatures,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,14,governor_signature,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,14,chapter,HB5024,Chapter Number Assigned,TRUE,"<strong>HB5024</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by Oregon State Board of<br/>Nursing.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5024
2017R1,20,15,first_reading_house,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,15,third_reading_house,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,15,first_reading_senate,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,15,third_reading_senate,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,15,officer_signatures,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,15,governor_signature,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,15,chapter,HB5025,Chapter Number Assigned,TRUE,<strong>HB5025</strong><p>Appropriates moneys from General Fund to Oregon<br/>Business Development Department for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5025
2017R1,20,16,first_reading_house,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,16,third_reading_house,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,16,first_reading_senate,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,16,third_reading_senate,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,16,officer_signatures,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,16,governor_signature,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,16,chapter,HB5026,Chapter Number Assigned,TRUE,<strong>HB5026</strong><p>Appropriates moneys from General Fund to Oregon<br/>Health Authority for certain biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5026
2017R1,20,17,first_reading_house,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
2017R1,20,17,third_reading_house,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
2017R1,20,17,first_reading_senate,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
